id,cluster,area,longitude,latitude,submission,SOC
1953,14,centre,118.682558,31.923651,1900-01-01 15:00:33.858324,19.52109791397402
1954,41,suburb,118.810263,32.237586,1900-01-01 15:00:44.784655,13.750736814717353
1955,29,centre,118.73519,32.093208,1900-01-01 15:01:05.367490,16.238679005772774
1956,21,centre,118.684519,31.952033,1900-01-01 15:01:05.625138,13.779764739828765
1957,35,centre,118.790185,32.115705,1900-01-01 15:02:03.429000,16.813303587402345
1958,16,centre,118.860447,31.94175,1900-01-01 15:02:06.061952,14.605967486545007
1959,40,centre,118.696017,32.201515,1900-01-01 15:02:57.111932,15.347081744165934
1960,23,centre,118.836326,31.998498,1900-01-01 15:02:57.485770,16.19772084275978
1961,30,centre,118.826547,32.041447,1900-01-01 15:03:02.231449,10.988459518769044
1962,16,centre,118.85503,31.923578,1900-01-01 15:03:09.966721,15.585230974322448
1963,23,centre,118.804071,31.986183,1900-01-01 15:03:10.224535,15.590468086359476
1964,37,suburb,119.003433,32.134316,1900-01-01 15:03:10.596908,10.483471940013677
1965,17,centre,118.991543,31.871084,1900-01-01 15:03:20.961660,17.9390838309876
1966,23,suburb,118.908866,32.015616,1900-01-01 15:03:26.194350,10.9656653095096
1967,8,centre,118.681407,31.853816,1900-01-01 15:03:29.224655,15.534504296698863
1968,23,centre,118.824766,32.014766,1900-01-01 15:03:49.547131,18.971458717819456
1969,30,centre,118.85436,32.096289,1900-01-01 15:03:56.718505,16.016334957831464
1970,28,centre,118.647455,32.042933,1900-01-01 15:04:14.511034,10.432706764421962
1971,29,centre,118.778804,32.03998,1900-01-01 15:04:38.709750,13.774301852153938
1972,29,centre,118.734698,32.059671,1900-01-01 15:04:55.350554,14.71664066204949
1973,30,suburb,118.890037,32.060635,1900-01-01 15:05:04.470671,11.910794024496665
1974,29,centre,118.768096,32.034999,1900-01-01 15:05:13.527562,17.24330979235779
1975,22,centre,118.78415,32.014816,1900-01-01 15:05:16.717499,16.621742342864504
1976,34,centre,118.672095,32.1201409,1900-01-01 15:05:45.307230,12.355672005049747
1977,35,centre,118.696351,32.131949,1900-01-01 15:06:06.600870,16.338251131552237
1978,41,suburb,118.811503,32.2672,1900-01-01 15:06:25.955802,15.615964941163512
1979,15,centre,118.790479,31.888717,1900-01-01 15:06:53.159332,12.602465772917608
1980,30,centre,118.805254,32.039294,1900-01-01 15:06:55.672797,13.121210152817
1981,34,centre,118.691583,32.185016,1900-01-01 15:07:00.148054,17.568327604735128
1982,28,centre,118.676383,32.098433,1900-01-01 15:07:19.961795,16.696849008553336
1983,29,centre,118.751038,32.098318,1900-01-01 15:07:23.619244,18.618068074390898
1984,34,centre,118.647466,32.165416,1900-01-01 15:08:10.668854,15.316058181086445
1985,37,suburb,118.946593,32.140592,1900-01-01 15:08:12.349491,19.949487926912145
1986,41,suburb,118.820566,32.257848,1900-01-01 15:08:22.400442,11.504173314682888
1987,34,centre,118.617383,32.1468,1900-01-01 15:08:26.389327,15.006920990205622
1988,29,centre,118.738205,32.041421,1900-01-01 15:08:31.391191,12.861476039966043
1989,15,centre,118.790466,31.925183,1900-01-01 15:08:37.031690,11.90850004164154
1990,29,centre,118.739322,32.083239,1900-01-01 15:09:11.861823,18.583981340466856
1991,22,centre,118.784883,31.9521,1900-01-01 15:09:21.150222,13.672514125601705
1992,31,suburb,118.968633,32.063299,1900-01-01 15:09:23.072065,10.363043730044618
1993,15,centre,118.783543,31.878038,1900-01-01 15:10:03.122724,12.223734692328101
1994,22,centre,118.794116,32.0133,1900-01-01 15:10:15.218872,10.544981555421627
1995,4,centre,118.924286,31.740879,1900-01-01 15:10:18.401967,16.0402693335951
1996,29,centre,118.801261,32.081493,1900-01-01 15:10:34.680760,15.809958186732397
1997,31,suburb,118.919308,32.067785,1900-01-01 15:11:05.105402,13.766392918496244
1998,23,centre,118.835055,32.006065,1900-01-01 15:11:05.238152,19.93405220822747
1999,35,centre,118.733247,32.139745,1900-01-01 15:11:26.888225,14.65091784143759
2000,30,suburb,118.8696,32.030583,1900-01-01 15:11:35.648506,15.720458128324683
2001,17,centre,119.012417,31.928811,1900-01-01 15:11:53.818835,11.203873941660017
2002,14,suburb,118.603083,31.903399,1900-01-01 15:12:00.770226,13.002352399179717
2003,41,centre,118.863006,32.21474,1900-01-01 15:12:11.064452,15.18337787453434
2004,40,centre,118.73085,32.21005,1900-01-01 15:12:14.005878,19.729336172802142
2005,36,suburb,118.867319,32.115581,1900-01-01 15:12:14.532693,17.188214703102346
2006,15,centre,118.772256,31.874298,1900-01-01 15:12:20.203138,16.154234059633836
2007,34,centre,118.675148,32.167553,1900-01-01 15:12:51.832392,15.066888439148206
2008,21,centre,118.659005,31.958891,1900-01-01 15:12:53.667243,18.187390843472897
2009,40,centre,118.739583,32.215233,1900-01-01 15:13:00.203335,19.830668688918387
2010,22,centre,118.786104,31.969231,1900-01-01 15:13:32.493257,18.53449333348957
2011,22,centre,118.784883,31.9521,1900-01-01 15:13:39.100003,17.571297778090656
2012,30,suburb,118.887448,32.035528,1900-01-01 15:13:42.352398,16.081026640537154
2013,44,suburb,118.857127,32.320155,1900-01-01 15:13:58.506302,16.947589432350377
2014,13,suburb,118.480354,31.897285,1900-01-01 15:14:08.814765,18.7828246171939
2015,22,centre,118.79432,32.019928,1900-01-01 15:14:43.487249,15.263216119513313
2016,31,suburb,118.9389,32.069066,1900-01-01 15:14:44.285524,14.758612739283276
2017,28,centre,118.614937,32.063249,1900-01-01 15:14:53.031159,10.146658209720709
2018,30,suburb,118.883325,32.032868,1900-01-01 15:14:57.986061,16.155111211329036
2019,16,centre,118.875152,31.940531,1900-01-01 15:15:11.100943,18.58477568601854
2020,9,centre,118.779305,31.841438,1900-01-01 15:15:15.365404,13.150245771146569
2021,23,centre,118.859801,32.01818,1900-01-01 15:15:25.782936,10.72080157361517
2022,11,centre,118.931056,31.810299,1900-01-01 15:15:27.191704,14.211107588880807
2023,9,centre,118.767975,31.840056,1900-01-01 15:15:31.733009,14.060373025327685
2024,21,centre,118.658823,31.959393,1900-01-01 15:15:40.820670,19.76273396739118
2025,34,centre,118.691535,32.174815,1900-01-01 15:16:24.126480,11.397301515397661
2026,23,centre,118.81498,32.019199,1900-01-01 15:16:56.257214,10.802066623300785
2027,22,centre,118.75726,31.984343,1900-01-01 15:17:06.885253,11.639099001097653
2028,34,centre,118.665633,32.115916,1900-01-01 15:17:13.718296,17.433402256486644
2029,22,centre,118.801623,31.979366,1900-01-01 15:17:22.006180,18.069512875713336
2030,22,centre,118.76585,32.010816,1900-01-01 15:17:41.037355,19.428394462110163
2031,36,centre,118.847533,32.139175,1900-01-01 15:17:52.495923,18.02147953987795
2032,23,centre,118.84452,31.981517,1900-01-01 15:17:58.345125,13.457458450898645
2033,22,centre,118.795181,31.96164,1900-01-01 15:18:06.020276,14.10915734298089
2034,22,centre,118.795181,31.96164,1900-01-01 15:18:07.655002,15.190989393318635
2035,22,centre,118.795181,31.96164,1900-01-01 15:18:09.182224,18.89762135819764
2036,22,centre,118.795181,31.96164,1900-01-01 15:18:10.139822,14.496944303093088
2037,22,centre,118.795181,31.96164,1900-01-01 15:18:15.165496,11.54869415654479
2038,22,centre,118.795181,31.96164,1900-01-01 15:18:38.141312,17.149323989195256
2039,22,centre,118.795181,31.96164,1900-01-01 15:18:40.507758,16.327656411063103
2040,22,centre,118.795181,31.96164,1900-01-01 15:19:04.101106,17.73332220369887
2041,22,centre,118.795181,31.96164,1900-01-01 15:19:05.553389,16.855127190457765
2042,37,suburb,118.972733,32.135039,1900-01-01 15:19:10.164224,15.89100485042104
2043,22,centre,118.795181,31.96164,1900-01-01 15:19:24.436368,18.62166267042027
2044,22,centre,118.795181,31.96164,1900-01-01 15:19:35.076868,14.610940003033573
2045,37,suburb,118.972733,32.135039,1900-01-01 15:20:13.556931,12.88489165935546
2046,37,suburb,118.972733,32.135039,1900-01-01 15:20:37.215215,11.963555900705337
2047,37,suburb,119.006324,32.140712,1900-01-01 15:24:04.310270,10.707208496132608
2048,22,centre,118.740465,32.012141,1900-01-01 15:25:28.372223,18.13581681651062
2049,22,centre,118.740465,32.012141,1900-01-01 15:25:38.728667,15.912202854073819
2050,22,centre,118.740465,32.012141,1900-01-01 15:25:58.440662,18.464261639788646
2051,22,centre,118.740465,32.012141,1900-01-01 15:25:59.339721,17.74803857161151
2052,22,centre,118.740465,32.012141,1900-01-01 15:26:08.239342,16.607985603015408
2053,37,suburb,119.006324,32.140712,1900-01-01 15:26:13.589703,13.785813781837495
2054,37,suburb,119.00679,32.140684,1900-01-01 15:26:27.500433,15.007837145061737
2055,22,centre,118.78665,31.981799,1900-01-01 15:26:29.938482,15.395019250274483
2056,22,centre,118.740465,32.012141,1900-01-01 15:26:32.527286,14.095268315182661
2057,22,centre,118.740465,32.012141,1900-01-01 15:26:33.727113,16.89300691155264
2058,22,centre,118.78665,31.981799,1900-01-01 15:27:19.818316,17.95252812224187
2059,22,centre,118.78665,31.981799,1900-01-01 15:27:27.227510,15.842914960054944
2060,22,centre,118.78665,31.981799,1900-01-01 15:27:32.667920,15.41045599554965
2061,22,centre,118.740465,32.012141,1900-01-01 15:27:38.033629,17.3832475679861
2062,22,centre,118.78665,31.981799,1900-01-01 15:27:42.536864,19.640203904338946
2063,22,centre,118.740465,32.012141,1900-01-01 15:27:58.805230,10.687778476838437
2064,22,centre,118.78665,31.981799,1900-01-01 15:27:58.967774,19.970463442051006
2065,22,centre,118.740465,32.012141,1900-01-01 15:28:02.704420,13.125627484571776
2066,22,centre,118.740465,32.012141,1900-01-01 15:28:06.210172,19.281017724711823
2067,22,centre,118.78665,31.981799,1900-01-01 15:28:22.044018,15.043863235561108
2068,22,centre,118.740465,32.012141,1900-01-01 15:28:34.278853,13.178728472991873
2069,22,centre,118.740465,32.012141,1900-01-01 15:28:48.564424,14.196003634549319
2070,22,centre,118.78665,31.981799,1900-01-01 15:28:51.897112,16.566050997098813
2071,22,centre,118.740465,32.012141,1900-01-01 15:28:58.919366,17.850663791171616
2072,37,suburb,119.00679,32.140684,1900-01-01 15:29:06.902714,16.942861467422574
2073,11,centre,118.974004,31.843218,1900-01-01 15:29:06.971648,15.082713750461963
2074,22,centre,118.78665,31.981799,1900-01-01 15:29:30.201481,14.478780929197312
2075,37,suburb,119.00679,32.140684,1900-01-01 15:29:31.841525,13.038435473551903
2076,11,centre,118.974004,31.843218,1900-01-01 15:30:21.020281,17.930286671951116
2077,11,centre,118.974004,31.843218,1900-01-01 15:30:47.287931,19.539204667037275
2078,11,centre,118.974004,31.843218,1900-01-01 15:30:54.674139,15.800802641821708
2079,11,centre,118.974004,31.843218,1900-01-01 15:31:12.416692,16.73458483540631
2080,11,centre,118.974004,31.843218,1900-01-01 15:31:58.260649,12.883486338783346
2081,11,centre,118.974004,31.843218,1900-01-01 15:32:03.426796,19.180044020391467
2082,22,centre,118.740473,32.012155,1900-01-01 15:32:27.516378,12.033566240695977
2083,11,centre,118.974004,31.843218,1900-01-01 15:32:40.177564,17.45763734096328
2084,22,centre,118.740473,32.012155,1900-01-01 15:32:46.709542,14.343822512213901
2085,22,centre,118.740473,32.012155,1900-01-01 15:32:59.558538,14.671085575482106
2086,27,suburb,118.569333,32.04555,1900-01-01 15:33:14.503749,13.25517313597064
2087,22,centre,118.765816,32.01095,1900-01-01 15:33:20.536617,10.059387536830698
2088,22,centre,118.740473,32.012155,1900-01-01 15:33:29.090807,13.375813753288716
2089,21,centre,118.637016,31.973166,1900-01-01 15:33:43.182818,17.759584418813596
2090,15,centre,118.793616,31.8761,1900-01-01 15:33:44.370823,11.580597336011923
2091,22,centre,118.765816,32.01095,1900-01-01 15:34:00.778849,17.38402441015417
2092,15,centre,118.774003,31.879851,1900-01-01 15:34:14.087176,19.828033489679264
2093,16,centre,118.879966,31.944083,1900-01-01 15:34:24.468237,11.362923350976436
2094,14,centre,118.683766,31.93295,1900-01-01 15:34:41.857582,16.02075522194798
2095,27,suburb,118.569416,32.052383,1900-01-01 15:34:48.760594,17.826874906281027
2096,27,suburb,118.508156,32.10211,1900-01-01 15:34:49.939901,11.904131239302803
2097,14,centre,118.675083,31.9415,1900-01-01 15:34:55.246982,15.458536352463982
2098,21,centre,118.6602,31.955283,1900-01-01 15:35:37.223757,11.29156396826558
2099,16,centre,118.836333,31.88725,1900-01-01 15:35:38.363976,11.541171693773197
2100,16,centre,118.830833,31.883183,1900-01-01 15:35:42.579344,15.929463194364692
2101,27,suburb,118.511043,32.106144,1900-01-01 15:35:53.513945,14.96042060304297
2102,36,suburb,118.89318,32.13364,1900-01-01 15:35:55.195468,13.596488810184315
2103,16,centre,118.882387,31.947996,1900-01-01 15:35:56.797042,12.326018774570842
2104,11,centre,118.978736,31.853966,1900-01-01 15:36:06.874448,14.820618527677349
2105,29,centre,118.801386,32.079344,1900-01-01 15:36:15.927083,18.03545294912658
2106,3,centre,118.8068,31.7825,1900-01-01 15:36:25.498251,17.58365495956166
2107,39,centre,118.664185,32.20425,1900-01-01 15:36:28.229735,15.31967344073168
2108,20,suburb,118.522026,31.993786,1900-01-01 15:36:54.169127,19.916863397606306
2109,22,centre,118.72245,32.009716,1900-01-01 15:36:54.297737,11.777165839162576
2110,17,centre,118.964568,31.876996,1900-01-01 15:37:03.677883,16.090793160357165
2111,28,centre,118.644608,32.030974,1900-01-01 15:37:06.742242,17.56765605911403
2112,8,centre,118.618383,31.801332,1900-01-01 15:37:07.976610,19.464155089077188
2113,36,suburb,118.868088,32.111078,1900-01-01 15:37:08.075555,11.52719006650051
2114,17,centre,118.943784,31.900565,1900-01-01 15:37:17.449533,13.361230863654765
2115,29,centre,118.783152,32.043433,1900-01-01 15:37:19.312706,14.325966430678648
2116,28,suburb,118.596921,32.028582,1900-01-01 15:37:35.263729,15.509126291877307
2117,21,centre,118.6874,31.952966,1900-01-01 15:37:35.486208,10.94487279142384
2118,29,centre,118.733448,32.043949,1900-01-01 15:37:40.971275,18.36017582772711
2119,22,centre,118.762086,32.012279,1900-01-01 15:37:56.555823,12.063730118576238
2120,22,centre,118.704,31.994855,1900-01-01 15:37:59.187379,19.044850262009
2121,28,centre,118.676233,32.1062,1900-01-01 15:38:04.261912,11.795001688986304
2122,26,suburb,118.442584,32.068584,1900-01-01 15:38:40.791606,13.60814757010995
2123,47,suburb,118.731752,32.473399,1900-01-01 15:38:56.352184,10.052244304080542
2124,20,suburb,118.521658,31.996041,1900-01-01 15:39:08.511991,11.000635644288316
2125,30,suburb,118.901783,32.094665,1900-01-01 15:39:25.145002,13.22574472619484
2126,45,suburb,118.745368,32.358334,1900-01-01 15:39:30.065677,14.058459588711136
2127,36,suburb,118.900436,32.119785,1900-01-01 15:39:41.074088,15.81367551689961
2128,23,suburb,118.868711,32.000752,1900-01-01 15:40:09.551175,16.396520657272593
2129,36,centre,118.828496,32.175033,1900-01-01 15:40:37.749514,13.091918277779058
2130,10,centre,118.853043,31.788794,1900-01-01 15:40:39.748032,14.617576297529471
2131,29,centre,118.797585,32.079175,1900-01-01 15:40:48.294599,19.268024758303312
2132,14,centre,118.642206,31.873258,1900-01-01 15:40:50.456205,10.91136406129307
2133,23,centre,118.858844,32.008151,1900-01-01 15:40:51.920045,19.042874658222363
2134,29,centre,118.793916,32.028683,1900-01-01 15:41:00.870406,11.506065281552257
2135,23,centre,118.855006,31.964126,1900-01-01 15:41:14.385162,15.376233556508321
2136,10,centre,118.805833,31.850883,1900-01-01 15:41:17.702471,16.03038139426371
2137,30,centre,118.854728,32.096083,1900-01-01 15:41:23.940459,12.3837076773087
2138,22,centre,118.785521,31.968811,1900-01-01 15:41:34.652976,12.916492615163875
2139,36,centre,118.841159,32.118598,1900-01-01 15:41:38.421105,18.797224082996742
2140,26,suburb,118.435466,32.06165,1900-01-01 15:41:39.359097,10.84702994819942
2141,3,centre,118.897776,31.748981,1900-01-01 15:41:40.960928,12.805899772848324
2142,23,centre,118.853299,31.960117,1900-01-01 15:41:48.280714,12.736383103000229
2143,22,centre,118.743817,31.968698,1900-01-01 15:41:51.830048,17.71146097054588
2144,22,centre,118.802184,31.950934,1900-01-01 15:41:57.815201,11.125129576993384
2145,36,suburb,118.886984,32.1366,1900-01-01 15:42:08.281598,19.777751801591926
2146,40,suburb,118.767637,32.265257,1900-01-01 15:42:08.420334,14.58911006771472
2147,17,centre,118.970711,31.880898,1900-01-01 15:42:09.492351,11.254884972364103
2148,22,centre,118.757203,32.014906,1900-01-01 15:42:16.128636,18.81826762272284
2149,15,centre,118.789223,31.929102,1900-01-01 15:42:23.039210,16.3250897428825
2150,15,centre,118.76442,31.879641,1900-01-01 15:42:33.881729,11.377248457779757
2151,37,suburb,118.943264,32.148199,1900-01-01 15:42:46.389711,18.237215576042125
2152,16,centre,118.883952,31.936633,1900-01-01 15:42:49.589239,18.560349969338063
2153,29,centre,118.7644,32.033375,1900-01-01 15:42:51.056946,17.536800891297915
2154,31,suburb,118.916165,32.104498,1900-01-01 15:43:06.958308,17.760306496963075
2155,30,suburb,118.887446,32.035526,1900-01-01 15:43:07.090467,14.907500177647997
2156,22,centre,118.711261,31.97232,1900-01-01 15:43:08.634918,18.66660574997146
2157,22,centre,118.761047,31.977915,1900-01-01 15:43:10.283680,13.056953793966787
2158,29,centre,118.746479,32.048831,1900-01-01 15:43:28.060528,10.220179788866503
2159,43,suburb,118.780538,32.288545,1900-01-01 15:43:30.170289,18.08155529690878
2160,5,centre,119.024529,31.74145,1900-01-01 15:43:47.928681,18.579785790011208
2161,23,centre,118.866416,31.976232,1900-01-01 15:43:56.986618,14.343299034266522
2162,40,suburb,118.720431,32.265623,1900-01-01 15:44:01.115281,10.698784196123558
2163,14,centre,118.66384,31.909453,1900-01-01 15:44:01.882316,10.050518700050873
2164,29,centre,118.696637,32.031534,1900-01-01 15:44:04.974834,19.79864118422371
2165,22,centre,118.755568,31.993565,1900-01-01 15:44:35.268225,12.665046387489214
2166,7,suburb,118.557912,31.857366,1900-01-01 15:45:15.054936,10.13222987540227
2167,23,centre,118.828743,31.983878,1900-01-01 15:45:25.027491,13.677126159532857
2168,22,centre,118.70045,31.988466,1900-01-01 15:45:30.325962,11.528076354498852
2169,32,suburb,119.077232,32.039299,1900-01-01 15:45:39.480410,14.983299977548057
2170,30,centre,118.830847,32.091884,1900-01-01 15:46:05.108367,19.869924910668594
2171,22,centre,118.751848,32.005049,1900-01-01 15:46:11.057689,17.03430423358427
2172,9,centre,118.801303,31.84575,1900-01-01 15:46:17.184058,11.049907393054552
2173,29,centre,118.792415,32.044582,1900-01-01 15:46:24.664854,15.515699607611761
2174,16,centre,118.854344,31.918,1900-01-01 15:46:26.633865,18.182727747897612
2175,22,centre,118.773631,32.025166,1900-01-01 15:46:36.952174,12.34382952504573
2176,10,centre,118.803416,31.797832,1900-01-01 15:46:50.427447,17.932593060544022
2177,28,centre,118.622818,32.078805,1900-01-01 15:46:56.381518,17.014763244005945
2178,36,suburb,118.873944,32.1708,1900-01-01 15:47:00.708277,13.13063912920954
2179,23,centre,118.871552,31.974933,1900-01-01 15:47:04.757070,19.64051168845601
2180,48,suburb,118.8082,32.443218,1900-01-01 15:47:07.303695,18.252565367774768
2181,20,suburb,118.532035,31.993498,1900-01-01 15:47:07.895968,18.731311324511267
2182,27,suburb,118.565552,32.035117,1900-01-01 15:47:14.652339,11.257009545485852
2183,20,suburb,118.522181,31.994806,1900-01-01 15:47:25.560119,11.483430094763435
2184,36,centre,118.835704,32.116583,1900-01-01 15:47:26.863645,13.56350902522021
2185,22,centre,118.750264,32.014198,1900-01-01 15:47:27.132255,16.575198953804282
2186,39,centre,118.661125,32.200911,1900-01-01 15:47:30.439564,11.218791756491328
2187,35,centre,118.728919,32.120568,1900-01-01 15:48:10.714046,19.99948970214917
2188,29,centre,118.778703,32.061852,1900-01-01 15:48:15.432423,13.01768552165938
2189,10,centre,118.814976,31.837334,1900-01-01 15:48:18.137078,14.576847759296237
2190,28,centre,118.6591,32.091266,1900-01-01 15:48:48.268331,17.015059521248777
2191,41,suburb,118.808868,32.237528,1900-01-01 15:49:00.580204,18.10981364462453
2192,26,suburb,118.431253,32.035151,1900-01-01 15:49:11.721532,11.125176206666232
2193,34,centre,118.6152,32.145083,1900-01-01 15:49:16.362701,12.284816556735805
2194,21,centre,118.621353,31.9805,1900-01-01 15:49:36.028059,19.1852662839606
2195,23,centre,118.827232,31.987033,1900-01-01 15:49:40.985151,16.906535435911852
2196,40,centre,118.696417,32.202777,1900-01-01 15:49:48.663980,12.902266451589226
2197,26,suburb,118.417443,32.041571,1900-01-01 15:50:02.706873,16.997069573566684
2198,16,centre,118.890887,31.883084,1900-01-01 15:50:41.075255,13.486332299682928
2199,22,centre,118.701533,31.988866,1900-01-01 15:50:42.787065,13.885892096203357
2200,36,centre,118.850544,32.121918,1900-01-01 15:50:51.691434,17.52210825499238
2201,27,suburb,118.570768,32.037636,1900-01-01 15:50:51.834920,10.276898664810703
2202,29,centre,118.75686,32.101921,1900-01-01 15:51:36.601720,18.170569837942125
2203,22,centre,118.734659,32.014432,1900-01-01 15:52:16.693699,14.750601299749311
2204,43,suburb,118.747785,32.340438,1900-01-01 15:52:19.003603,17.14190215934591
2205,36,centre,118.86228,32.115263,1900-01-01 15:52:35.751616,13.090495850124025
2206,4,centre,118.924996,31.733646,1900-01-01 15:52:36.833518,13.654735253259936
2207,36,centre,118.83326,32.167249,1900-01-01 15:52:54.789232,12.746221102480437
2208,16,centre,118.8852,31.882384,1900-01-01 15:53:24.432318,17.90772849982902
2209,35,centre,118.727297,32.12368,1900-01-01 15:53:27.668183,13.308367624908067
2210,31,suburb,118.952811,32.093627,1900-01-01 15:53:34.797165,12.07213228973906
2211,45,suburb,118.74289,32.413179,1900-01-01 15:53:39.169649,19.972844230304165
2212,34,centre,118.693283,32.1135,1900-01-01 15:53:53.838684,12.439377895112994
2213,16,centre,118.911491,31.922406,1900-01-01 15:53:59.881759,13.430669324230866
2214,27,suburb,118.497883,32.042482,1900-01-01 15:54:18.151608,17.26242742460592
2215,29,centre,118.781393,32.079577,1900-01-01 15:54:24.101684,10.370302656050168
2216,30,suburb,118.886065,32.064152,1900-01-01 15:54:24.234872,15.04932263892491
2217,15,centre,118.76424,31.879016,1900-01-01 15:54:25.251449,15.784515481629375
2218,22,centre,118.772331,32.016,1900-01-01 15:54:32.841806,16.328853196107076
2219,29,centre,118.754833,32.02865,1900-01-01 15:54:37.489929,19.095826774815606
2220,29,centre,118.792205,32.050421,1900-01-01 15:54:58.955658,10.67746220550396
2221,21,suburb,118.604116,31.986133,1900-01-01 15:55:06.317327,11.228580134152192
2222,23,centre,118.812472,31.949285,1900-01-01 15:55:21.936248,19.695823723122516
2223,27,suburb,118.524014,32.037028,1900-01-01 15:55:32.312884,18.914633385597075
2224,16,centre,118.822798,31.87691,1900-01-01 15:56:04.759018,17.354837980254477
2225,23,centre,118.804255,32.00916,1900-01-01 15:56:06.737901,15.760767658404541
2226,9,centre,118.79892,31.827133,1900-01-01 15:56:11.753904,19.702129436362473
2227,40,centre,118.717784,32.189701,1900-01-01 15:56:30.714297,16.107655897874192
2228,0,suburb,118.529485,31.750873,1900-01-01 15:56:42.625476,17.316707998695563
2229,30,centre,118.808584,32.105148,1900-01-01 15:56:48.530280,14.379791291096804
2230,29,centre,118.752016,32.053965,1900-01-01 15:56:55.526115,19.357995794399642
2231,22,centre,118.709433,31.997183,1900-01-01 15:57:01.576485,10.414361317327193
2232,28,centre,118.673712,32.056984,1900-01-01 15:57:09.259888,17.90340352621672
2233,16,centre,118.841096,31.932347,1900-01-01 15:57:24.941721,19.621707754778747
2234,15,centre,118.760328,31.897816,1900-01-01 15:57:26.625851,19.115463022293834
2235,29,centre,118.751768,32.054986,1900-01-01 15:57:33.529008,14.740025854219123
2236,22,centre,118.76835,32.0015829,1900-01-01 15:57:41.920902,11.164522810924414
2237,16,centre,118.827512,31.93875,1900-01-01 15:57:46.192127,17.42271569229792
2238,2,centre,118.79636,31.785134,1900-01-01 15:57:46.541272,11.338877743862746
2239,17,centre,118.913384,31.9225,1900-01-01 15:57:46.924273,18.573880573235492
2240,29,centre,118.801215,32.078811,1900-01-01 15:58:01.332804,11.699286621185589
2241,16,centre,118.81656,31.928061,1900-01-01 15:58:23.298084,19.668005974515538
2242,8,suburb,118.607783,31.839966,1900-01-01 15:58:48.991727,13.10285598925217
2243,9,centre,118.798333,31.830399,1900-01-01 15:59:04.197494,19.215475478121654
2244,28,centre,118.6626,32.058665,1900-01-01 15:59:04.315107,15.890134889852785
2245,16,centre,118.804655,31.909756,1900-01-01 15:59:08.763580,15.646472143098588
2246,16,centre,118.861166,31.93905,1900-01-01 15:59:14.505131,11.536665427726126
2247,14,centre,118.666199,31.941516,1900-01-01 15:59:23.323262,14.950963271763733
2248,31,suburb,118.968015,32.063068,1900-01-01 16:00:22.614795,10.965387225372513
2249,22,centre,118.74924,32.000382,1900-01-01 16:00:32.053136,10.4238788413854
2250,21,centre,118.635323,31.974356,1900-01-01 16:00:37.428035,18.518938450883226
2251,10,centre,118.855272,31.80005,1900-01-01 16:00:53.596752,18.266830318458958
2252,29,centre,118.771583,32.046965,1900-01-01 16:01:09.791737,17.59536309146133
2253,25,suburb,119.023631,31.990716,1900-01-01 16:01:14.315666,15.341480763426564
2254,14,centre,118.62652,31.901249,1900-01-01 16:01:19.978086,12.048776928975975
2255,16,centre,118.854828,31.918225,1900-01-01 16:01:44.889359,15.678206546639691
2256,16,centre,118.881655,31.946582,1900-01-01 16:01:47.143074,18.048940268708662
2257,33,suburb,118.55865,32.1090329,1900-01-01 16:01:48.168427,12.091691554235585
2258,40,suburb,118.758584,32.257883,1900-01-01 16:02:21.635758,18.442831394456377
2259,22,centre,118.715824,31.983734,1900-01-01 16:02:34.905086,13.461638726284658
2260,17,centre,118.969544,31.872989,1900-01-01 16:02:40.116827,10.81775178207566
2261,29,centre,118.778631,32.061318,1900-01-01 16:02:56.498435,19.589616184964967
2262,15,centre,118.791523,31.929575,1900-01-01 16:02:58.691046,14.851596313193156
2263,22,centre,118.7465,32.013716,1900-01-01 16:03:00.242119,10.341099037098157
2264,16,centre,118.805336,31.897418,1900-01-01 16:03:16.624166,18.67687175343498
2265,17,centre,118.969544,31.872989,1900-01-01 16:03:22.801784,18.757651744100993
2266,23,centre,118.84513,32.000538,1900-01-01 16:03:24.669137,12.379606819174763
2267,31,suburb,118.927516,32.069333,1900-01-01 16:03:40.352267,14.406032328429152
2268,10,centre,118.821648,31.856534,1900-01-01 16:03:59.450880,15.085098936906702
2269,16,centre,118.821463,31.919449,1900-01-01 16:04:13.505645,10.380182325425078
2270,29,centre,118.760719,32.044433,1900-01-01 16:04:15.566841,10.557908125008531
2271,29,centre,118.747316,32.036029,1900-01-01 16:04:50.875134,11.347949638709471
2272,14,centre,118.6792,31.93855,1900-01-01 16:05:19.299252,13.510346993724532
2273,34,centre,118.648599,32.165352,1900-01-01 16:05:43.485700,13.650435474567473
2274,16,centre,118.899586,31.90342,1900-01-01 16:05:48.158848,10.936607011890572
2275,21,centre,118.690695,31.953415,1900-01-01 16:05:53.101137,14.714797167172799
2276,29,centre,118.791795,32.0356219,1900-01-01 16:06:18.616937,14.52514954768698
2277,22,centre,118.794761,31.96651,1900-01-01 16:07:11.950835,15.41633010854823
2278,22,centre,118.79411,31.965991,1900-01-01 16:07:12.329766,14.153673001912725
2279,22,centre,118.794761,31.96651,1900-01-01 16:07:29.844336,12.342916462498248
2280,22,centre,118.794761,31.96651,1900-01-01 16:07:47.835582,15.036973051815163
2281,22,centre,118.794761,31.96651,1900-01-01 16:07:48.226704,17.743529494802058
2282,22,centre,118.791966,31.9539,1900-01-01 16:08:00.554158,10.824935030810934
2283,23,centre,118.897383,31.9508,1900-01-01 16:08:10.225630,12.872928817747466
